vote_average,revenue_average,count,genre,year,month,day,date
7.05,1972282.6666666667,6,Comedy,1971,4,1,1971-04
7.275,0.0,4,Drama,1971,4,1,1971-04
6.3,0.0,2,Thriller,1971,4,1,1971-04
6.6,0.0,1,Thriller,1971,5,1,1971-05
6.449999999999999,6174452.5,2,Action,1971,5,1,1971-05
7.1000000000000005,0.0,3,Unknown,1971,5,1,1971-05
6.85,0.0,2,Comedy,1971,5,1,1971-05
7.033333333333334,0.0,3,Drama,1971,5,1,1971-05
6.2,0.0,1,Music,1971,5,1,1971-05
7.5,0.0,1,Adventure,1971,5,1,1971-05
6.55,0.0,2,Western,1971,5,1,1971-05
6.4,0.0,1,Documentary,1971,6,1,1971-06
6.5,0.0,3,Action,1971,6,1,1971-06
7.4,4000000.0,1,Family,1971,6,1,1971-06
6.866666666666667,0.0,3,Comedy,1971,6,1,1971-06
6.5,0.0,1,Mystery,1971,6,1,1971-06
7.3,0.0,1,Western,1971,6,1,1971-06
6.5,0.0,1,War,1971,6,1,1971-06
7.3,0.0,1,Adventure,1971,6,1,1971-06
6.333333333333333,0.0,3,Horror,1971,6,1,1971-06
6.8,4040539.3333333335,3,Adventure,1971,7,1,1971-07
6.9,0.0,1,Documentary,1971,7,1,1971-07
7.05,0.0,8,Drama,1971,7,1,1971-07
7.6,0.0,1,Action,1971,7,1,1971-07
6.3,0.0,1,Science Fiction,1971,7,1,1971-07
6.8,0.0,1,Mystery,1971,7,1,1971-07
6.5,0.0,1,Action,1971,8,1,1971-08
7.4,0.0,2,Comedy,1971,8,1,1971-08
10.0,0.0,1,Music,1971,8,1,1971-08
7.2,0.0,1,War,1971,8,1,1971-08
6.533333333333334,0.0,3,Drama,1971,8,1,1971-08
6.525,0.0,4,Horror,1971,8,1,1971-08
6.4,0.0,1,Mystery,1971,8,1,1971-08
7.1,0.0,1,Thriller,1971,8,1,1971-08
6.85,0.0,2,Western,1971,8,1,1971-08
6.675,0.0,4,Action,1971,9,1,1971-09
6.3,0.0,1,Thriller,1971,9,1,1971-09
6.733333333333333,0.0,3,Comedy,1971,9,1,1971-09
6.1,0.0,1,Crime,1971,9,1,1971-09
6.883333333333333,0.0,6,Drama,1971,9,1,1971-09
7.0,0.0,3,Unknown,1971,9,1,1971-09
7.2,0.0,2,War,1971,10,1,1971-10
6.985714285714286,8250985.714285715,7,Drama,1971,10,1,1971-10
7.15,0.0,2,Documentary,1971,10,1,1971-10
7.7,0.0,1,Western,1971,10,1,1971-10
8.8,0.0,1,Comedy,1971,10,1,1971-10
7.0,0.0,1,Unknown,1971,10,1,1971-10
6.2,0.0,1,Crime,1971,10,1,1971-10
7.066666666666666,13719585.666666666,3,Action,1971,10,1,1971-10
6.8,17900000.0,1,Adventure,1971,10,1,1971-10
7.133333333333333,0.0,3,Horror,1971,10,1,1971-10
7.3,0.0,1,Family,1971,10,1,1971-10
6.5,10600000.0,1,Crime,1971,11,1,1971-11
6.8,0.0,1,Animation,1971,11,1,1971-11
6.7,0.0,1,Mystery,1971,11,1,1971-11
6.1,0.0,1,Adventure,1971,11,1,1971-11
7.0200000000000005,16660866.0,5,Drama,1971,11,1,1971-11
8.2,0.0,1,Comedy,1971,11,1,1971-11
6.6,0.0,1,War,1971,11,1,1971-11
6.85,0.0,2,Romance,1971,11,1,1971-11
7.550000000000001,0.0,2,Action,1971,11,1,1971-11
8.0,26589000.0,1,Science Fiction,1971,12,1,1971-12
6.2,0.0,1,Horror,1971,12,1,1971-12
6.95,17988000.0,2,Action,1971,12,1,1971-12
6.3,116019547.0,1,Adventure,1971,12,1,1971-12
6.8,0.0,6,Drama,1971,12,1,1971-12
7.0,0.0,2,Mystery,1971,12,1,1971-12
7.2,3251794.0,1,Crime,1971,12,1,1971-12
6.82,0.0,5,Comedy,1971,12,1,1971-12
7.449999999999999,0.0,2,Documentary,1972,1,1,1972-01
6.725,0.0,4,Drama,1972,1,1,1972-01
6.6,0.0,1,Science Fiction,1972,1,1,1972-01
7.1,0.0,1,Mystery,1972,1,1,1972-01
7.0,0.0,1,Thriller,1972,1,1,1972-01
6.833333333333333,0.0,3,War,1972,1,1,1972-01
6.45,0.0,2,Crime,1972,1,1,1972-01
6.666666666666667,2500000.0,3,Action,1972,1,1,1972-01
6.7,0.0,1,Family,1972,1,1,1972-01
6.75,0.0,4,Comedy,1972,1,1,1972-01
7.025,0.0,4,Drama,1972,2,1,1972-02
7.0,0.0,1,Documentary,1972,2,1,1972-02
6.5,0.0,2,Horror,1972,2,1,1972-02
6.8,0.0,1,Thriller,1972,2,1,1972-02
7.5,0.0,1,Crime,1972,2,1,1972-02
8.3,0.0,1,Music,1972,2,1,1972-02
7.5,0.0,1,Action,1972,2,1,1972-02
9.0,0.0,1,Western,1972,2,1,1972-02
7.2,0.0,1,Mystery,1972,3,1,1972-03
6.2,0.0,1,Adventure,1972,3,1,1972-03
6.6,0.0,4,Comedy,1972,3,1,1972-03
7.1,0.0,1,Music,1972,3,1,1972-03
6.3,0.0,1,War,1972,3,1,1972-03
7.7,0.0,1,Crime,1972,3,1,1972-03
6.933333333333334,2000000.0,3,Horror,1972,3,1,1972-03
7.0,0.0,1,Unknown,1972,3,1,1972-03
7.383333333333333,40844401.833333336,6,Drama,1972,3,1,1972-03
6.633333333333333,0.0,3,Drama,1972,4,1,1972-04
6.2,0.0,1,Animation,1972,4,1,1972-04
6.5,0.0,1,Comedy,1972,4,1,1972-04
9.3,0.0,1,Documentary,1972,5,1,1972-05
7.066666666666666,0.0,3,Drama,1972,5,1,1972-05
6.1,0.0,1,Unknown,1972,5,1,1972-05
6.6,0.0,1,Adventure,1972,5,1,1972-05
6.4,0.0,1,Horror,1972,5,1,1972-05
6.75,0.0,2,Action,1972,5,1,1972-05
6.75,6300000.0,2,Crime,1972,5,1,1972-05
6.75,0.0,2,Comedy,1972,5,1,1972-05
0.0,0.0,1,Fantasy,1972,6,1,1972-06
6.471428571428571,14957142.857142856,7,Action,1972,6,1,1972-06
7.35,0.0,2,Comedy,1972,6,1,1972-06
7.300000000000001,0.0,2,Crime,1972,6,1,1972-06
7.4,0.0,1,Unknown,1972,6,1,1972-06
6.933333333333334,0.0,3,Drama,1972,6,1,1972-06
6.3,0.0,1,Mystery,1972,6,1,1972-06
6.8,0.0,2,Action,1972,7,1,1972-07
6.7,0.0,1,Mystery,1972,7,1,1972-07
8.5,0.0,1,Documentary,1972,7,1,1972-07
6.9,0.0,2,Crime,1972,7,1,1972-07
6.883333333333333,0.0,6,Comedy,1972,7,1,1972-07
7.2,15374118.333333334,3,Drama,1972,7,1,1972-07
6.4,6330000.0,1,Western,1972,7,1,1972-07
6.5,0.0,1,Thriller,1972,7,1,1972-07
6.75,0.0,2,Horror,1972,8,1,1972-08
6.75,9008145.0,2,Comedy,1972,8,1,1972-08
6.666666666666667,0.0,3,Action,1972,8,1,1972-08
6.4,0.0,2,Thriller,1972,8,1,1972-08
8.3,0.0,1,Music,1972,8,1,1972-08
7.033333333333334,0.0,3,Drama,1972,8,1,1972-08
6.8,0.0,1,Crime,1972,8,1,1972-08
6.95,114290.75,4,Comedy,1972,9,1,1972-09
7.133333333333333,0.0,3,Music,1972,9,1,1972-09
6.9,0.0,1,Thriller,1972,9,1,1972-09
6.4,0.0,1,Family,1972,9,1,1972-09
6.466666666666666,0.0,3,Drama,1972,9,1,1972-09
6.633333333333333,0.0,3,Horror,1972,9,1,1972-09
7.5,0.0,1,Adventure,1972,9,1,1972-09
6.8999999999999995,0.0,3,Crime,1972,9,1,1972-09
6.8,0.0,1,Action,1972,10,1,1972-10
6.1,0.0,1,Comedy,1972,10,1,1972-10
7.1,0.0,2,Romance,1972,10,1,1972-10
7.2,0.0,1,TV Movie,1972,10,1,1972-10
6.5,0.0,1,Crime,1972,10,1,1972-10
8.6,0.0,1,Documentary,1972,10,1,1972-10
7.3,0.0,1,Thriller,1972,10,1,1972-10
7.033333333333334,6024000.0,6,Drama,1972,10,1,1972-10
7.1,0.0,1,Drama,1972,11,1,1972-11
6.5,0.0,1,War,1972,11,1,1972-11
7.5,0.0,1,TV Movie,1972,11,1,1972-11
6.35,0.0,2,Mystery,1972,11,1,1972-11
6.0,0.0,2,Horror,1972,11,1,1972-11
6.9,0.0,1,Action,1972,11,1,1972-11
7.5,0.0,1,Thriller,1972,11,1,1972-11
6.866666666666667,14093853.0,6,Action,1972,12,1,1972-12
6.8999999999999995,0.0,3,Adventure,1972,12,1,1972-12
6.6,0.0,1,Family,1972,12,1,1972-12
8.0,0.0,1,Documentary,1972,12,1,1972-12
7.014285714285714,0.0,7,Drama,1972,12,1,1972-12
6.4,0.0,1,Animation,1972,12,1,1972-12
6.675,0.0,8,Comedy,1972,12,1,1972-12
6.8,0.0,1,Crime,1972,12,1,1972-12
7.5,0.0,1,Thriller,1972,12,1,1972-12
6.7,0.0,1,Horror,1972,12,1,1972-12
7.4,0.0,1,Animation,1973,1,1,1973-01
7.949999999999999,0.0,2,Unknown,1973,1,1,1973-01
7.216666666666666,0.0,6,Drama,1973,1,1,1973-01
6.8,0.0,1,Foreign,1973,1,1,1973-01
6.779999999999999,0.0,5,Action,1973,1,1,1973-01
7.3,0.0,1,Comedy,1973,1,1,1973-01
6.3,0.0,1,Family,1973,1,1,1973-01
7.4,0.0,1,Adventure,1973,1,1,1973-01
6.266666666666667,0.0,6,Horror,1973,1,1,1973-01
7.1,0.0,1,War,1973,1,1,1973-01
6.4,0.0,1,Thriller,1973,1,1,1973-01
6.5,0.0,1,Documentary,1973,1,1,1973-01
6.5,0.0,1,TV Movie,1973,1,1,1973-01
7.15,0.0,2,Mystery,1973,1,1,1973-01
7.8,0.0,1,Music,1973,2,1,1973-02
7.6,0.0,1,Comedy,1973,2,1,1973-02
8.0,0.0,1,Horror,1973,2,1,1973-02
6.35,0.0,2,Action,1973,2,1,1973-02
6.94,0.0,5,Drama,1973,2,1,1973-02
6.7,0.0,1,Comedy,1973,3,1,1973-03
6.2,0.0,1,Animation,1973,3,1,1973-03
7.2,0.0,1,Documentary,1973,3,1,1973-03
6.8,0.0,1,Drama,1973,3,1,1973-03
8.3,0.0,1,Romance,1973,3,1,1973-03
5.75,0.0,2,Thriller,1973,3,1,1973-03
6.75,0.0,2,Music,1973,3,1,1973-03
6.425,0.0,4,Horror,1973,3,1,1973-03
6.2,0.0,1,Crime,1973,3,1,1973-03
6.25,0.0,2,Action,1973,3,1,1973-03
6.4,0.0,1,Crime,1973,4,1,1973-04
6.8,3600000.0,1,Mystery,1973,4,1,1973-04
7.4,15700000.0,1,Western,1973,4,1,1973-04
6.9,0.0,2,Comedy,1973,4,1,1973-04
6.1,0.0,1,Action,1973,4,1,1973-04
7.1499999999999995,0.0,6,Drama,1973,4,1,1973-04
6.5,0.0,2,Horror,1973,4,1,1973-04
6.7,0.0,1,Music,1973,5,1,1973-05
6.366666666666667,0.0,3,Horror,1973,5,1,1973-05
8.0,0.0,1,Crime,1973,5,1,1973-05
6.2,0.0,1,Fantasy,1973,5,1,1973-05
7.6,0.0,1,Animation,1973,5,1,1973-05
6.8,0.0,1,Adventure,1973,5,1,1973-05
7.9,8904.0,2,Comedy,1973,5,1,1973-05
7.3,0.0,3,Action,1973,5,1,1973-05
7.5,0.0,4,Drama,1973,5,1,1973-05
7.6,5500000.0,2,Western,1973,5,1,1973-05
6.6,0.0,1,Action,1973,6,1,1973-06
6.3,0.0,1,Western,1973,6,1,1973-06
7.2,0.0,1,Thriller,1973,6,1,1973-06
7.5,0.0,1,Romance,1973,6,1,1973-06
6.9,0.0,1,Family,1973,6,1,1973-06
7.9,0.0,1,War,1973,6,1,1973-06
7.133333333333333,0.0,3,Drama,1973,6,1,1973-06
7.35,0.0,2,Crime,1973,6,1,1973-06
8.0,0.0,1,Documentary,1973,6,1,1973-06
6.5,0.0,1,Horror,1973,6,1,1973-06
7.4,0.0,2,Drama,1973,7,1,1973-07
6.7,0.0,1,Comedy,1973,7,1,1973-07
6.4,161777836.0,1,Adventure,1973,7,1,1973-07
6.533333333333334,4400000.0,3,Drama,1973,8,1,1973-08
6.9,140000000.0,1,Comedy,1973,8,1,1973-08
6.6,1500000.0,1,Animation,1973,8,1,1973-08
6.5,0.0,1,History,1973,8,1,1973-08
6.9,45000000.0,2,Action,1973,8,1,1973-08
6.6,0.0,1,Thriller,1973,8,1,1973-08
7.3,0.0,1,Drama,1973,9,1,1973-09
7.066666666666666,0.0,3,Action,1973,9,1,1973-09
6.8,0.0,3,Comedy,1973,9,1,1973-09
7.166666666666667,0.0,3,Crime,1973,10,1,1973-10
10.0,0.0,1,Documentary,1973,10,1,1973-10
6.9,0.0,2,Comedy,1973,10,1,1973-10
6.6,0.0,1,Foreign,1973,10,1,1973-10
6.4,0.0,2,Action,1973,10,1,1973-10
6.8999999999999995,6857142.857142857,7,Drama,1973,10,1,1973-10
6.9,0.0,1,Fantasy,1973,10,1,1973-10
7.0,32056467.0,1,Animation,1973,11,1,1973-11
7.5,0.0,1,Fantasy,1973,11,1,1973-11
6.7,0.0,2,Action,1973,11,1,1973-11
7.5,0.0,1,Adventure,1973,11,1,1973-11
10.0,0.0,1,Crime,1973,11,1,1973-11
7.44,0.0,5,Drama,1973,11,1,1973-11
6.1,0.0,1,Comedy,1973,11,1,1973-11
7.0,0.0,1,Thriller,1973,11,1,1973-11
6.2,0.0,1,Horror,1973,11,1,1973-11
7.65,41533500.0,2,Crime,1973,12,1,1973-12
7.6,0.0,1,Documentary,1973,12,1,1973-12
7.1,0.0,1,Thriller,1973,12,1,1973-12
7.38,35592211.2,5,Comedy,1973,12,1,1973-12
6.2,0.0,1,Western,1973,12,1,1973-12
7.2,147102048.33333334,3,Drama,1973,12,1,1973-12
7.1,0.0,1,Horror,1973,12,1,1973-12
7.9,0.0,1,Fantasy,1973,12,1,1973-12
7.0,16922666.666666668,3,Action,1973,12,1,1973-12
8.3,0.0,1,Unknown,1974,1,1,1974-01
6.3,0.0,1,Crime,1974,1,1,1974-01
7.333333333333333,0.0,6,Drama,1974,1,1,1974-01
6.4,0.0,1,Horror,1974,1,1,1974-01
7.5200000000000005,0.0,5,Documentary,1974,1,1,1974-01
6.8,0.0,1,Thriller,1974,1,1,1974-01
6.5,0.0,1,Animation,1974,1,1,1974-01
6.466666666666666,0.0,3,Action,1974,1,1,1974-01
7.075,0.0,4,Comedy,1974,1,1,1974-01
7.0,0.0,1,Romance,1974,1,1,1974-01
7.2,119500000.0,1,Western,1974,2,1,1974-02
6.75,0.0,4,Drama,1974,2,1,1974-02
6.5,0.0,1,Thriller,1974,2,1,1974-02
6.75,0.0,2,Horror,1974,2,1,1974-02
6.65,0.0,2,Action,1974,2,1,1974-02
6.8,18391390.5,2,Action,1974,3,1,1974-03
6.3,0.0,1,Thriller,1974,3,1,1974-03
6.9,0.0,2,Foreign,1974,3,1,1974-03
6.56,5306640.0,5,Drama,1974,3,1,1974-03
7.5,0.0,1,Romance,1974,3,1,1974-03
6.2,0.0,2,Horror,1974,4,1,1974-04
6.959999999999999,0.0,5,Drama,1974,4,1,1974-04
6.3,0.0,1,Documentary,1974,4,1,1974-04
7.2,0.0,1,Action,1974,4,1,1974-04
6.4,0.0,1,Thriller,1974,4,1,1974-04
6.95,8610000.0,2,Crime,1974,4,1,1974-04
6.1,0.0,1,Music,1974,5,1,1974-05
7.1,0.0,1,Comedy,1974,5,1,1974-05
6.8999999999999995,0.0,3,Thriller,1974,5,1,1974-05
6.866666666666667,0.0,3,Drama,1974,5,1,1974-05
6.766666666666667,7233333.333333333,3,Action,1974,5,1,1974-05
7.4,15000000.0,2,Crime,1974,6,1,1974-06
6.1,0.0,1,Science Fiction,1974,6,1,1974-06
7.9,0.0,1,Documentary,1974,6,1,1974-06
6.3,0.0,3,Action,1974,6,1,1974-06
6.65,0.0,2,Drama,1974,6,1,1974-06
6.3,0.0,1,Comedy,1974,6,1,1974-06
6.6,0.0,1,History,1974,6,1,1974-06
7.5,0.0,1,Documentary,1974,7,1,1974-07
6.8,0.0,1,Drama,1974,7,1,1974-07
7.359999999999999,4400000.0,5,Action,1974,7,1,1974-07
6.4,0.0,1,Comedy,1974,7,1,1974-07
6.4,43008075.0,1,Crime,1974,8,1,1974-08
7.1,0.0,1,Mystery,1974,8,1,1974-08
6.1,0.0,1,Adventure,1974,8,1,1974-08
6.5,0.0,2,Comedy,1974,8,1,1974-08
7.0,0.0,2,Action,1974,8,1,1974-08
6.6,0.0,2,Drama,1974,8,1,1974-08
6.7,0.0,1,Crime,1974,9,1,1974-09
6.75,0.0,4,Drama,1974,9,1,1974-09
7.5,0.0,1,Mystery,1974,9,1,1974-09
6.3,0.0,1,Adventure,1974,9,1,1974-09
7.4,0.0,1,History,1974,9,1,1974-09
6.6,0.0,2,Action,1974,9,1,1974-09
7.8,0.0,1,Romance,1974,9,1,1974-09
6.5,0.0,1,Unknown,1974,9,1,1974-09
7.2,0.0,2,Comedy,1974,10,1,1974-10
7.8,0.0,1,Documentary,1974,10,1,1974-10
6.949999999999999,15429500.0,2,Horror,1974,10,1,1974-10
6.766666666666667,0.0,3,Drama,1974,10,1,1974-10
6.8999999999999995,0.0,3,Action,1974,10,1,1974-10
6.1,0.0,1,Adventure,1974,10,1,1974-10
6.8,0.0,1,Action,1974,11,1,1974-11
6.8,0.0,1,Documentary,1974,11,1,1974-11
7.6000000000000005,0.0,3,Comedy,1974,11,1,1974-11
6.3,0.0,1,Thriller,1974,11,1,1974-11
6.633333333333333,0.0,3,Horror,1974,11,1,1974-11
7.228571428571429,3947816.5714285714,7,Drama,1974,11,1,1974-11
6.0,0.0,1,Science Fiction,1974,11,1,1974-11
10.0,0.0,1,Unknown,1974,11,1,1974-11
7.4,0.0,2,History,1974,12,1,1974-12
7.4,6791834.428571428,7,Drama,1974,12,1,1974-12
6.4,97572000.0,1,Adventure,1974,12,1,1974-12
6.9,0.0,1,Romance,1974,12,1,1974-12
6.7,0.0,1,Animation,1974,12,1,1974-12
6.959999999999999,23200000.0,5,Action,1974,12,1,1974-12
7.35,43136666.5,2,Comedy,1974,12,1,1974-12
7.3,0.0,1,Unknown,1974,12,1,1974-12
7.9,0.0,1,Mystery,1974,12,1,1974-12
7.8,0.0,1,Fantasy,1974,12,1,1974-12
7.5,0.0,1,Romance,1975,1,1,1975-01
8.3,0.0,1,Unknown,1975,1,1,1975-01
6.88,0.0,5,Comedy,1975,1,1,1975-01
7.3,0.0,1,Horror,1975,1,1,1975-01
7.340000000000001,0.0,5,Drama,1975,1,1,1975-01
6.5,0.0,4,Action,1975,1,1,1975-01
7.1,0.0,1,Fantasy,1975,1,1,1975-01
6.3,0.0,1,Documentary,1975,1,1,1975-01
6.7,0.0,1,Crime,1975,2,1,1975-02
6.7,0.0,1,Horror,1975,2,1,1975-02
7.5,0.0,1,Thriller,1975,2,1,1975-02
6.65,0.0,2,Action,1975,2,1,1975-02
6.7,0.0,4,Drama,1975,2,1,1975-02
8.0,0.0,1,Comedy,1975,2,1,1975-02
7.0,0.0,1,Western,1975,3,1,1975-03
6.866666666666667,8342982.666666667,3,Adventure,1975,3,1,1975-03
7.233333333333333,0.0,3,Horror,1975,3,1,1975-03
6.3,0.0,1,Documentary,1975,3,1,1975-03
7.1,0.0,2,Comedy,1975,3,1,1975-03
6.6,0.0,1,Romance,1975,3,1,1975-03
7.15,17125762.5,2,Drama,1975,3,1,1975-03
6.6,0.0,1,Foreign,1975,3,1,1975-03
7.8,0.0,1,Unknown,1975,4,1,1975-04
6.8,0.0,1,Crime,1975,4,1,1975-04
6.45,0.0,2,Comedy,1975,4,1,1975-04
6.3999999999999995,14228148.0,3,Action,1975,5,1,1975-05
6.7,41833347.0,1,Mystery,1975,5,1,1975-05
6.533333333333334,0.0,3,Drama,1975,5,1,1975-05
6.8,0.0,1,Horror,1975,5,1,1975-05
7.2,235327000.0,2,Horror,1975,6,1,1975-06
7.0,0.0,1,Fantasy,1975,6,1,1975-06
7.9,0.0,1,Comedy,1975,6,1,1975-06
6.6,0.0,1,Thriller,1975,6,1,1975-06
6.7,0.0,1,Science Fiction,1975,6,1,1975-06
7.5,20173742.0,1,History,1975,6,1,1975-06
6.62,0.0,5,Drama,1975,6,1,1975-06
7.0,0.0,1,Romance,1975,6,1,1975-06
7.6,0.0,1,Crime,1975,6,1,1975-06
7.133333333333333,0.0,3,Action,1975,7,1,1975-07
7.333333333333333,0.0,3,Drama,1975,7,1,1975-07
6.6,0.0,1,Comedy,1975,7,1,1975-07
6.6,0.0,1,War,1975,7,1,1975-07
7.4,112892319.0,1,Comedy,1975,8,1,1975-08
7.9,0.0,1,Animation,1975,8,1,1975-08
7.7,0.0,1,Drama,1975,8,1,1975-08
6.1,0.0,1,Western,1975,8,1,1975-08
6.4,0.0,1,Horror,1975,8,1,1975-08
7.133333333333333,0.0,3,Action,1975,8,1,1975-08
6.975,12166464.0,4,Crime,1975,8,1,1975-08
6.8,0.0,1,Fantasy,1975,9,1,1975-09
7.1,0.0,1,Thriller,1975,9,1,1975-09
7.2,27476252.0,1,Action,1975,9,1,1975-09
6.8,1250000.0,4,Drama,1975,9,1,1975-09
7.3,0.0,1,Family,1975,9,1,1975-09
6.85,0.0,2,Documentary,1975,9,1,1975-09
6.3,0.0,1,History,1975,10,1,1975-10
6.7,0.0,1,Action,1975,10,1,1975-10
6.95,0.0,4,Drama,1975,10,1,1975-10
7.4,0.0,1,Adventure,1975,10,1,1975-10
6.3,0.0,1,Horror,1975,10,1,1975-10
6.9,0.0,1,Romance,1975,10,1,1975-10
6.3,0.0,1,Unknown,1975,10,1,1975-10
7.15,2950000.0,4,Comedy,1975,10,1,1975-10
6.2,8022000.0,1,Western,1975,10,1,1975-10
6.4,0.0,1,History,1975,11,1,1975-11
7.266666666666667,36327091.666666664,3,Drama,1975,11,1,1975-11
7.2,0.0,1,War,1975,11,1,1975-11
8.5,0.0,1,Western,1975,11,1,1975-11
7.5,0.0,2,Unknown,1975,11,1,1975-11
6.9,0.0,1,Action,1975,11,1,1975-11
7.199999999999999,0.0,2,Romance,1975,11,1,1975-11
7.1,0.0,2,Comedy,1975,11,1,1975-11
7.0,0.0,1,Crime,1975,12,1,1975-12
7.45,10000000.0,2,Drama,1975,12,1,1975-12
7.300000000000001,0.0,4,Comedy,1975,12,1,1975-12
6.4,0.0,1,Action,1975,12,1,1975-12
6.2,0.0,1,History,1975,12,1,1975-12
6.7,0.0,1,Thriller,1975,12,1,1975-12
7.6,0.0,1,Adventure,1975,12,1,1975-12
6.4,0.0,1,Romance,1975,12,1,1975-12
6.840000000000001,0.0,5,Drama,1976,1,1,1976-01
7.85,349100.0,2,Comedy,1976,1,1,1976-01
6.2,0.0,1,Mystery,1976,1,1,1976-01
7.75,0.0,2,Unknown,1976,1,1,1976-01
6.3,0.0,1,Horror,1976,1,1,1976-01
6.9,0.0,1,Adventure,1976,1,1,1976-01
7.575,0.0,4,Comedy,1976,2,1,1976-02
6.9,0.0,1,Horror,1976,2,1,1976-02
7.0,9420858.0,3,Crime,1976,2,1,1976-02
6.2,0.0,1,Action,1976,2,1,1976-02
7.1,0.0,1,Thriller,1976,2,1,1976-02
6.35,0.0,4,Action,1976,3,1,1976-03
6.2,0.0,1,History,1976,3,1,1976-03
6.9,0.0,1,Fantasy,1976,3,1,1976-03
6.983333333333333,0.0,6,Drama,1976,3,1,1976-03
7.199999999999999,0.0,2,Adventure,1976,3,1,1976-03
6.8,0.0,1,Documentary,1976,3,1,1976-03
6.6,0.0,1,Western,1976,4,1,1976-04
7.1499999999999995,11766666.666666666,6,Drama,1976,4,1,1976-04
7.0,0.0,1,Romance,1976,4,1,1976-04
6.7,0.0,1,Action,1976,4,1,1976-04
6.916666666666667,7203882.0,6,Comedy,1976,4,1,1976-04
6.8,0.0,1,Horror,1976,4,1,1976-04
7.3,0.0,1,War,1976,5,1,1976-05
6.3999999999999995,0.0,3,Drama,1976,5,1,1976-05
7.7,0.0,1,Horror,1976,5,1,1976-05
6.1,0.0,1,History,1976,5,1,1976-05
6.6,0.0,1,Documentary,1976,5,1,1976-05
6.6,25000000.0,1,Adventure,1976,6,1,1976-06
7.05,7950000.0,4,Drama,1976,6,1,1976-06
7.2,60922980.0,1,Horror,1976,6,1,1976-06
7.5,0.0,1,Romance,1976,6,1,1976-06
6.199999999999999,0.0,2,Action,1976,6,1,1976-06
7.366666666666667,0.0,3,Comedy,1976,6,1,1976-06
6.6,0.0,1,Crime,1976,6,1,1976-06
6.633333333333333,0.0,3,Comedy,1976,7,1,1976-07
6.35,0.0,2,Action,1976,7,1,1976-07
6.9,0.0,1,Horror,1976,8,1,1976-08
6.4,0.0,1,Music,1976,8,1,1976-08
7.6,0.0,1,Comedy,1976,8,1,1976-08
7.25,0.0,2,Drama,1976,8,1,1976-08
7.233333333333333,2697303.3333333335,3,Action,1976,8,1,1976-08
7.4,0.0,1,Unknown,1976,8,1,1976-08
6.5,0.0,1,Thriller,1976,9,1,1976-09
6.92,0.0,5,Drama,1976,9,1,1976-09
6.625,0.0,4,Comedy,1976,9,1,1976-09
7.3,0.0,1,Family,1976,9,1,1976-09
6.25,0.0,2,Horror,1976,9,1,1976-09
7.15,10854510.0,2,Thriller,1976,10,1,1976-10
6.6,0.0,2,War,1976,10,1,1976-10
7.5,0.0,2,Documentary,1976,10,1,1976-10
6.2,0.0,1,Crime,1976,10,1,1976-10
6.3,0.0,1,Romance,1976,10,1,1976-10
7.7,0.0,1,Family,1976,10,1,1976-10
6.699999999999999,0.0,2,Horror,1976,10,1,1976-10
7.3,0.0,1,Action,1976,10,1,1976-10
6.859999999999999,0.0,5,Comedy,1976,10,1,1976-10
7.5,0.0,1,Science Fiction,1976,10,1,1976-10
6.35,0.0,2,Comedy,1976,11,1,1976-11
6.8,0.0,2,Thriller,1976,11,1,1976-11
6.7,16900000.0,2,Horror,1976,11,1,1976-11
7.0,23487504.0,6,Drama,1976,11,1,1976-11
6.55,0.0,4,Action,1976,11,1,1976-11
8.0,0.0,1,Documentary,1976,11,1,1976-11
7.5,0.0,1,Mystery,1976,11,1,1976-11
6.25,0.0,2,Adventure,1976,12,1,1976-12
7.0,0.0,1,Family,1976,12,1,1976-12
6.3,0.0,1,Fantasy,1976,12,1,1976-12
7.4,0.0,1,Animation,1976,12,1,1976-12
7.133333333333333,0.0,6,Drama,1976,12,1,1976-12
7.0,0.0,1,Music,1976,12,1,1976-12
6.4,23118000.0,2,Action,1976,12,1,1976-12
6.6000000000000005,14152044.166666666,6,Comedy,1976,12,1,1976-12
6.3,3.0,1,Horror,1977,1,1,1977-01
7.475,0.0,4,Documentary,1977,1,1,1977-01
7.5,0.0,3,Comedy,1977,1,1,1977-01
6.85,157250.0,8,Drama,1977,1,1,1977-01
7.0,0.0,1,Crime,1977,1,1,1977-01
7.3,0.0,1,Unknown,1977,1,1,1977-01
7.2,0.0,3,Action,1977,1,1,1977-01
6.7,0.0,1,Animation,1977,1,1,1977-01
7.75,0.0,2,Unknown,1977,2,1,1977-02
7.0,0.0,1,Action,1977,2,1,1977-02
7.35,14000000.0,2,Drama,1977,2,1,1977-02
6.4,9000000.0,1,Animation,1977,2,1,1977-02
6.3,0.0,1,Adventure,1977,2,1,1977-02
7.5,0.0,1,Horror,1977,2,1,1977-02
6.95,0.0,2,Adventure,1977,3,1,1977-03
7.8,0.0,2,Comedy,1977,3,1,1977-03
6.833333333333333,2333333.3333333335,3,Drama,1977,3,1,1977-03
6.75,0.0,2,Action,1977,3,1,1977-03
8.0,0.0,1,Thriller,1977,3,1,1977-03
6.7,0.0,1,Horror,1977,3,1,1977-03
10.0,0.0,1,Fantasy,1977,3,1,1977-03
6.959999999999999,0.0,5,Drama,1977,4,1,1977-04
6.8,0.0,1,Action,1977,4,1,1977-04
7.8,38251425.0,1,Comedy,1977,4,1,1977-04
